Show/Hide,Cpd,File,ID Source,Name,Formula,Saturated,RT,m/z,Mass,Score,Score (Lib),Score (DB),Score (MFG),RT Diff (Tgt),"Diff (Tgt, ppm)","Diff (DB, ppm)","Diff (MFG, ppm)",Polarity,Ions,Height,Area,Vol,Hits (DB),Algorithm,Library,Uncertainty,Significance,Quality Score,FIs Conf.,FIs Conf. %,FIs Eval.,Source,Flag Severity (Tgt)
TRUE,712,SLZ_200313_10.d,,,,,17.936,657.3224,2633.318,,,,,,,,,Negative,5,15396,,380474,,Find by Molecular Feature,,,,62.3,,,,,
TRUE,713,SLZ_200313_10.d,,,,,17.937,518.0674,2595.3729,,,,,,,,,Negative,12,30166,,1262272,,Find by Molecular Feature,,,,85.6,,,,,
TRUE,714,SLZ_200313_10.d,,,,,17.939,864.4513,865.4586,,,,,,,,,Negative,2,7073,,71370,,Find by Molecular Feature,,,,83.6,,,,,
TRUE,715,SLZ_200313_10.d,,,,,17.946,571.0829,2860.4514,,,,,,,,,Negative,19,3173,,336874,,Find by Molecular Feature,,,,60,,,,,
TRUE,716,SLZ_200313_10.d,,,,,18.071,585.867,2934.3712,,,,,,,,,Negative,19,7956,,726868,,Find by Molecular Feature,,,,35.6,,,,,
TRUE,717,SLZ_200313_10.d,,,,,18.108,662.0819,2652.3567,,,,,,,,,Negative,15,3615,,252532,,Find by Molecular Feature,,,,35,,,,,
TRUE,718,SLZ_200313_10.d,,,,,18.236,1334.6257,2671.2686,,,,,,,,,Negative,10,2094,,145418,,Find by Molecular Feature,,,,58.8,,,,,
TRUE,719,SLZ_200313_10.d,,,,,18.237,1347.6391,2697.2927,,,,,,,,,Negative,9,3179,,271627,,Find by Molecular Feature,,,,37.9,,,,,
TRUE,720,SLZ_200313_10.d,,,,,18.241,1338.1362,2678.2869,,,,,,,,,Negative,5,4907,,225792,,Find by Molecular Feature,,,,61.4,,,,,
TRUE,721,SLZ_200313_10.d,,,,,18.248,1345.6187,2693.2545,,,,,,,,,Negative,9,2192,,132468,,Find by Molecular Feature,,,,38.2,,,,,
TRUE,722,SLZ_200313_10.d,,,,,18.248,1326.644,2655.3032,,,,,,,,,Negative,10,8352,,573146,,Find by Molecular Feature,,,,96.7,,,,,
TRUE,723,SLZ_200313_10.d,,,,,18.249,657.3226,2633.3196,,,,,,,,,Negative,25,36554,,3942112,,Find by Molecular Feature,,,,75.4,,,,,
TRUE,724,SLZ_200313_10.d,,,,,18.25,1307.6695,2617.3525,,,,,,,,,Negative,23,16886,,1583110,,Find by Molecular Feature,,,,100,,,,,
TRUE,725,SLZ_200313_10.d,,,,,18.253,647.836,2595.3733,,,,,,,,,Negative,32,97971,,13052468,,Find by Molecular Feature,,,,100,,,,,
TRUE,726,SLZ_200313_10.d,,,,,18.254,1318.6604,2639.3345,,,,,,,,,Negative,13,9626,,683688,,Find by Molecular Feature,,,,60,,,,,
TRUE,727,SLZ_200313_10.d,,,,,18.256,1329.6509,2661.3163,,,,,,,,,Negative,5,4726,,327756,,Find by Molecular Feature,,,,56.3,,,,,
TRUE,728,SLZ_200313_10.d,,,,,18.257,1359.1371,2720.2887,,,,,,,,,Negative,6,2120,,130061,,Find by Molecular Feature,,,,51.6,,,,,
TRUE,729,SLZ_200313_10.d,,,,,18.363,1457.6867,1458.694,,,,,,,,,Negative,3,3355,,70121,,Find by Molecular Feature,,,,72.3,,,,,
TRUE,730,SLZ_200313_10.d,,,,,18.365,971.7912,2918.3954,,,,,,,,,Negative,2,2189,,37102,,Find by Molecular Feature,,,,34.7,,,,,
TRUE,731,SLZ_200313_10.d,,,,,18.568,671.5685,2690.303,,,,,,,,,Negative,10,1983,,114659,,Find by Molecular Feature,,,,37.6,,,,,
TRUE,732,SLZ_200313_10.d,,,,,18.571,1336.1586,2674.3273,,,,,,,,,Negative,5,1742,,70120,,Find by Molecular Feature,,,,56.3,,,,,
TRUE,733,SLZ_200313_10.d,,,,,18.571,662.082,2652.3572,,,,,,,,,Negative,23,10706,,1018385,,Find by Molecular Feature,,,,59.8,,,,,
TRUE,734,SLZ_200313_10.d,,,,,18.624,647.8359,2595.3726,,,,,,,,,Negative,2,44484,,1304469,,Find by Molecular Feature,,,,69.6,,,,,
TRUE,735,SLZ_200313_10.d,,,,,18.633,658.0742,1318.1631,,,,,,,,,Negative,4,4799,,109528,,Find by Molecular Feature,,,,37.5,,,,,
TRUE,736,SLZ_200313_10.d,,,,,18.633,1319.6623,1320.6696,,,,,,,,,Negative,2,2407,,36451,,Find by Molecular Feature,,,,69,,,,,
TRUE,737,SLZ_200313_10.d,,,,,18.643,648.8378,1299.6901,,,,,,,,,Negative,2,5107,,53634,,Find by Molecular Feature,,,,42.9,,,,,
TRUE,738,SLZ_200313_10.d,,,,,18.653,653.331,2617.3531,,,,,,,,,Negative,5,2437,,76837,,Find by Molecular Feature,,,,35,,,,,
TRUE,739,SLZ_200313_10.d,,,,,18.653,1785.6732,3573.3609,,,,,,,,,Negative,6,1459,,42777,,Find by Molecular Feature,,,,35,,,,,
TRUE,740,SLZ_200313_10.d,,,,,18.654,696.2806,3486.4398,,,,,,,,,Negative,34,20361,,1970863,,Find by Molecular Feature,,,,100,,,,,
TRUE,741,SLZ_200313_10.d,,,,,18.655,573.7422,3448.495,,,,,,,,,Negative,37,127718,,11672322,,Find by Molecular Feature,,,,100,,,,,
TRUE,742,SLZ_200313_10.d,,,,,18.66,1756.2107,3514.4361,,,,,,,,,Negative,10,3352,,168831,,Find by Molecular Feature,,,,60,,,,,
TRUE,743,SLZ_200313_10.d,,,,,18.66,1734.2284,3470.4745,,,,,,,,,Negative,30,9777,,1215147,,Find by Molecular Feature,,,,96.2,,,,,
TRUE,744,SLZ_200313_10.d,,,,,18.666,1745.2196,3492.4552,,,,,,,,,Negative,18,5482,,385034,,Find by Molecular Feature,,,,80,,,,,
TRUE,745,SLZ_200313_10.d,,,,,18.667,1338.137,2678.2886,,,,,,,,,Negative,3,2527,,38288,,Find by Molecular Feature,,,,64.7,,,,,
TRUE,746,SLZ_200313_10.d,,,,,18.668,1772.1798,3546.3741,,,,,,,,,Negative,5,998,,32587,,Find by Molecular Feature,,,,60,,,,,
TRUE,747,SLZ_200313_10.d,,,,,18.669,1764.1928,3530.4009,,,,,,,,,Negative,10,2495,,154646,,Find by Molecular Feature,,,,95.2,,,,,
TRUE,748,SLZ_200313_10.d,,,,,18.671,491.4902,3447.4743,,,,,,,,,Negative,13,5558,,286917,,Find by Molecular Feature,,,,60,,,,,
TRUE,749,SLZ_200313_10.d,,,,,18.674,1753.2013,3508.4199,,,,,,,,,Negative,18,4229,,341854,,Find by Molecular Feature,,,,66.1,,,,,
TRUE,750,SLZ_200313_10.d,,,,,18.749,638.875,3199.4142,,,,,,,,,Negative,23,11078,,876532,,Find by Molecular Feature,,,,54.6,,,,,
TRUE,751,SLZ_200313_10.d,,,,,18.791,701.0816,3510.4442,,,,,,,,,Negative,5,2563,,73410,,Find by Molecular Feature,,,,35,,,,,
TRUE,752,SLZ_200313_10.d,,,,,18.806,539.059,3240.3953,,,,,,,,,Negative,30,11717,,1313305,,Find by Molecular Feature,,,,79.3,,,,,
TRUE,753,SLZ_200313_10.d,,,,,18.887,587.0762,2940.4169,,,,,,,,,Negative,6,12233,,549486,,Find by Molecular Feature,,,,77.2,,,,,
TRUE,754,SLZ_200313_10.d,,,,,18.961,590.0638,1182.1422,,,,,,,,,Negative,2,5589,,63070,,Find by Molecular Feature,,,,42.5,,,,,
TRUE,755,SLZ_200313_10.d,,,,,18.961,1457.197,1458.2043,,,,,,,,,Negative,3,2333,,44247,,Find by Molecular Feature,,,,66.3,,,,,
TRUE,756,SLZ_200313_10.d,,,,,18.964,582.2744,583.2817,,,,,,,,,Negative,2,12242,,158389,,Find by Molecular Feature,,,,96.1,,,,,
TRUE,757,SLZ_200313_10.d,,,,,19.019,583.4747,2922.4103,,,,,,,,,Negative,34,36658,,3066409,,Find by Molecular Feature,,,,100,,,,,
TRUE,758,SLZ_200313_10.d,,,,,19.02,1471.1883,2944.3918,,,,,,,,,Negative,10,5609,,246925,,Find by Molecular Feature,,,,93.6,,,,,
TRUE,759,SLZ_200313_10.d,,,,,19.022,1734.2272,1735.2344,,,,,,,,,Negative,2,3566,,85661,,Find by Molecular Feature,,,,72.2,,,,,
TRUE,760,SLZ_200313_10.d,,,,,19.023,870.8587,1743.7264,,,,,,,,,Negative,3,2572,,54450,,Find by Molecular Feature,,,,46.8,,,,,
TRUE,761,SLZ_200313_10.d,,,,,19.024,1504.1586,3010.3318,,,,,,,,,Negative,4,1222,,27359,,Find by Molecular Feature,,,,31.8,,,,,
TRUE,762,SLZ_200313_10.d,,,,,19.027,1155.8177,3470.475,,,,,,,,,Negative,4,2373,,90721,,Find by Molecular Feature,,,,60,,,,,
TRUE,763,SLZ_200313_10.d,,,,,19.03,696.2813,3486.4416,,,,,,,,,Negative,13,7802,,572025,,Find by Molecular Feature,,,,57.6,,,,,
TRUE,764,SLZ_200313_10.d,,,,,19.031,573.742,3448.4952,,,,,,,,,Negative,7,52180,,2548216,,Find by Molecular Feature,,,,60,,,,,
TRUE,765,SLZ_200313_10.d,,,,,19.033,1490.1656,2982.3467,,,,,,,,,Negative,9,2709,,177498,,Find by Molecular Feature,,,,35,,,,,
TRUE,766,SLZ_200313_10.d,,,,,19.04,1745.7201,3493.4545,,,,,,,,,Negative,4,2493,,69646,,Find by Molecular Feature,,,,81.6,,,,,
TRUE,767,SLZ_200313_10.d,,,,,19.065,591.0684,2960.3753,,,,,,,,,Negative,20,11946,,1432072,,Find by Molecular Feature,,,,70.7,,,,,
TRUE,768,SLZ_200313_10.d,,,,,19.178,539.2267,540.234,,,,,,,,,Negative,2,5801,,65297,,Find by Molecular Feature,,,,49.6,,,,,
TRUE,769,SLZ_200313_10.d,,,,,19.209,747.8299,2995.345,,,,,,,,,Negative,15,4222,,389581,,Find by Molecular Feature,,,,36.1,,,,,
TRUE,770,SLZ_200313_10.d,,,,,19.218,590.4723,2957.3985,,,,,,,,,Negative,15,16417,,1224014,,Find by Molecular Feature,,,,100,,,,,
TRUE,771,SLZ_200313_10.d,,,,,19.23,738.0817,2956.3557,,,,,,,,,Negative,4,5374,,288822,,Find by Molecular Feature,,,,30.3,,,,,
TRUE,772,SLZ_200313_10.d,,,,,19.235,1457.1962,2916.4078,,,,,,,,,Negative,5,2257,,126276,,Find by Molecular Feature,,,,37.3,,,,,
TRUE,773,SLZ_200313_10.d,,,,,19.258,587.0747,2940.4082,,,,,,,,,Negative,9,10075,,401011,,Find by Molecular Feature,,,,84.7,,,,,
TRUE,774,SLZ_200313_10.d,,,,,19.416,1471.1878,2944.3902,,,,,,,,,Negative,4,2315,,92599,,Find by Molecular Feature,,,,79,,,,,
TRUE,775,SLZ_200313_10.d,,,,,19.419,583.4748,2922.4106,,,,,,,,,Negative,10,14454,,1048122,,Find by Molecular Feature,,,,69.2,,,,,
TRUE,776,SLZ_200313_10.d,,,,,19.487,1909.2213,3820.4574,,,,,,,,,Negative,10,2018,,100083,,Find by Molecular Feature,,,,60,,,,,
TRUE,777,SLZ_200313_10.d,,,,,19.49,1920.2117,3842.4422,,,,,,,,,Negative,7,1141,,35411,,Find by Molecular Feature,,,,32,,,,,
TRUE,778,SLZ_200313_10.d,,,,,19.491,541.0605,3794.4742,,,,,,,,,Negative,6,8152,,243465,,Find by Molecular Feature,,,,84.8,,,,,
TRUE,779,SLZ_200313_10.d,,,,,19.492,1460.1968,1461.2039,,,,,,,,,Negative,3,3474,,49894,,Find by Molecular Feature,,,,60.9,,,,,
TRUE,780,SLZ_200313_10.d,,,,,19.493,631.0703,3792.4649,,,,,,,,,Negative,36,14793,,1244156,,Find by Molecular Feature,,,,76,,,,,
TRUE,781,SLZ_200313_10.d,,,,,19.495,1898.2293,3798.4754,,,,,,,,,Negative,12,3227,,229184,,Find by Molecular Feature,,,,79.1,,,,,
TRUE,782,SLZ_200313_10.d,,,,,19.495,535.3532,3754.5221,,,,,,,,,Negative,53,59714,,7047348,,Find by Molecular Feature,,,,100,,,,,
TRUE,783,SLZ_200313_10.d,,,,,19.498,1887.2407,3776.5003,,,,,,,,,Negative,23,4470,,694682,,Find by Molecular Feature,,,,80,,,,,
TRUE,784,SLZ_200313_10.d,,,,,19.542,590.4721,1774.4381,,,,,,,,,Negative,2,9537,,106037,,Find by Molecular Feature,,,,49.2,,,,,
TRUE,785,SLZ_200313_10.d,,,,,19.58,1476.6705,2955.3555,,,,,,,,,Negative,5,2512,,118348,,Find by Molecular Feature,,,,63.2,,,,,
TRUE,786,SLZ_200313_10.d,,,,,19.614,651.0685,3260.3788,,,,,,,,,Negative,7,8715,,570694,,Find by Molecular Feature,,,,52.7,,,,,
TRUE,787,SLZ_200313_10.d,,,,,19.647,1604.2107,3210.4359,,,,,,,,,Negative,3,1015,,16910,,Find by Molecular Feature,,,,34.5,,,,,
TRUE,788,SLZ_200313_10.d,,,,,19.653,585.8674,2934.3723,,,,,,,,,Negative,23,17855,,1749105,,Find by Molecular Feature,,,,65.3,,,,,
TRUE,789,SLZ_200313_10.d,,,,,19.655,1593.2202,3188.4559,,,,,,,,,Negative,9,1435,,59484,,Find by Molecular Feature,,,,69.8,,,,,
TRUE,790,SLZ_200313_10.d,,,,,19.659,526.7399,3166.482,,,,,,,,,Negative,27,6806,,790328,,Find by Molecular Feature,,,,72,,,,,
TRUE,791,SLZ_200313_10.d,,,,,19.66,632.4888,3167.4805,,,,,,,,,Negative,4,3395,,145807,,Find by Molecular Feature,,,,47.9,,,,,
TRUE,792,SLZ_200313_10.d,,,,,19.837,631.0706,3792.4674,,,,,,,,,Negative,5,5541,,213262,,Find by Molecular Feature,,,,60,,,,,
TRUE,793,SLZ_200313_10.d,,,,,19.843,468.4334,3755.5252,,,,,,,,,Negative,4,2743,,70934,,Find by Molecular Feature,,,,41.4,,,,,
TRUE,794,SLZ_200313_10.d,,,,,19.846,1250.4983,3754.5151,,,,,,,,,Negative,14,4532,,415303,,Find by Molecular Feature,,,,77.3,,,,,
TRUE,795,SLZ_200313_10.d,,,,,19.866,1258.4949,1259.5022,,,,,,,,,Negative,2,2123,,15018,,Find by Molecular Feature,,,,38.5,,,,,
TRUE,796,SLZ_200313_10.d,,,,,19.964,1477.1699,2956.3544,,,,,,,,,Negative,3,1157,,25170,,Find by Molecular Feature,,,,35.9,,,,,
TRUE,797,SLZ_200313_10.d,,,,,19.987,654.8784,3279.4242,,,,,,,,,Negative,27,19325,,2338581,,Find by Molecular Feature,,,,60,,,,,
TRUE,798,SLZ_200313_10.d,,,,,20.115,655.8789,3284.4221,,,,,,,,,Negative,17,2938,,341842,,Find by Molecular Feature,,,,38.1,,,,,
TRUE,799,SLZ_200313_10.d,,,,,20.139,526.7401,3166.4791,,,,,,,,,Negative,8,4098,,138052,,Find by Molecular Feature,,,,39.7,,,,,
TRUE,800,SLZ_200313_10.d,,,,,20.189,542.8978,3263.4251,,,,,,,,,Negative,29,16933,,3205683,,Find by Molecular Feature,,,,83.2,,,,,
TRUE,801,SLZ_200313_10.d,,,,,20.204,1513.1651,3028.3448,,,,,,,,,Negative,5,2749,,158975,,Find by Molecular Feature,,,,60,,,,,
TRUE,802,SLZ_200313_10.d,,,,,20.206,587.077,2940.4208,,,,,,,,,Negative,35,145900,,17385720,,Find by Molecular Feature,,,,79.2,,,,,
TRUE,803,SLZ_200313_10.d,,,,,20.206,753.0714,3016.314,,,,,,,,,Negative,20,3394,,344304,,Find by Molecular Feature,,,,60,,,,,
TRUE,804,SLZ_200313_10.d,,,,,20.208,594.6661,2978.3669,,,,,,,,,Negative,41,42461,,6673918,,Find by Molecular Feature,,,,75.1,,,,,
TRUE,805,SLZ_200313_10.d,,,,,20.21,1629.1799,1630.1872,,,,,,,,,Negative,7,2610,,146025,,Find by Molecular Feature,,,,49.7,,,,,
TRUE,806,SLZ_200313_10.d,,,,,20.211,1480.1928,2962.3994,,,,,,,,,Negative,23,17698,,2147764,,Find by Molecular Feature,,,,72.6,,,,,
TRUE,807,SLZ_200313_10.d,,,,,20.211,1491.184,2984.3823,,,,,,,,,Negative,10,8411,,643399,,Find by Molecular Feature,,,,60,,,,,
TRUE,808,SLZ_200313_10.d,,,,,20.217,1502.1734,3006.3613,,,,,,,,,Negative,6,4363,,301083,,Find by Molecular Feature,,,,60,,,,,
TRUE,809,SLZ_200313_10.d,,,,,20.222,1531.6489,3065.3123,,,,,,,,,Negative,7,2135,,157517,,Find by Molecular Feature,,,,57.3,,,,,
TRUE,810,SLZ_200313_10.d,,,,,20.226,1520.653,3043.3205,,,,,,,,,Negative,7,3177,,229011,,Find by Molecular Feature,,,,72.1,,,,,
TRUE,811,SLZ_200313_10.d,,,,,20.226,1499.1661,3000.3472,,,,,,,,,Negative,19,8923,,860616,,Find by Molecular Feature,,,,72.4,,,,,
TRUE,812,SLZ_200313_10.d,,,,,20.23,1510.1572,3022.3289,,,,,,,,,Negative,6,5541,,382239,,Find by Molecular Feature,,,,45.3,,,,,
TRUE,813,SLZ_200313_10.d,,,,,20.264,643.4794,3222.4339,,,,,,,,,Negative,33,22134,,3186067,,Find by Molecular Feature,,,,90.2,,,,,
TRUE,814,SLZ_200313_10.d,,,,,20.509,1489.6781,2981.3708,,,,,,,,,Negative,3,3514,,134509,,Find by Molecular Feature,,,,55.5,,,,,
TRUE,815,SLZ_200313_10.d,,,,,20.544,590.6696,2958.3844,,,,,,,,,Negative,25,19473,,2091956,,Find by Molecular Feature,,,,81.5,,,,,
TRUE,816,SLZ_200313_10.d,,,,,20.545,748.0756,2996.3301,,,,,,,,,Negative,13,2861,,291962,,Find by Molecular Feature,,,,35,,,,,
TRUE,817,SLZ_200313_10.d,,,,,20.581,1503.1762,1504.1835,,,,,,,,,Negative,2,1790,,21655,,Find by Molecular Feature,,,,57.4,,,,,
TRUE,818,SLZ_200313_10.d,,,,,20.651,1521.6487,3045.312,,,,,,,,,Negative,3,1480,,22973,,Find by Molecular Feature,,,,49.4,,,,,
TRUE,819,SLZ_200313_10.d,,,,,20.952,1664.6791,3331.3728,,,,,,,,,Negative,6,1073,,44436,,Find by Molecular Feature,,,,58.1,,,,,
TRUE,820,SLZ_200313_10.d,,,,,20.96,1676.1501,1677.1574,,,,,,,,,Negative,3,753,,9592,,Find by Molecular Feature,,,,40.2,,,,,
TRUE,821,SLZ_200313_10.d,,,,,20.961,540.0672,3246.4459,,,,,,,,,Negative,17,8487,,1026425,,Find by Molecular Feature,,,,60,,,,,
TRUE,822,SLZ_200313_10.d,,,,,20.962,543.5572,3267.3866,,,,,,,,,Negative,5,13218,,391700,,Find by Molecular Feature,,,,80.3,,,,,
TRUE,823,SLZ_200313_10.d,,,,,20.963,543.3905,544.3978,,,,,,,,,Negative,2,11178,,124782,,Find by Molecular Feature,,,,96.9,,,,,
TRUE,824,SLZ_200313_10.d,,,,,20.963,1635.1923,3272.3992,,,,,,,,,Negative,5,2719,,141317,,Find by Molecular Feature,,,,60,,,,,
TRUE,825,SLZ_200313_10.d,,,,,20.964,537.2325,3229.4388,,,,,,,,,Negative,7,36109,,1324891,,Find by Molecular Feature,,,,98.5,,,,,
TRUE,826,SLZ_200313_10.d,,,,,20.964,537.0655,3228.4364,,,,,,,,,Negative,33,30239,,2740100,,Find by Molecular Feature,,,,80,,,,,
TRUE,827,SLZ_200313_10.d,,,,,20.968,1624.2013,3250.4185,,,,,,,,,Negative,10,5545,,311030,,Find by Molecular Feature,,,,99.5,,,,,
TRUE,828,SLZ_200313_10.d,,,,,20.97,1654.168,3310.3505,,,,,,,,,Negative,5,1453,,63196,,Find by Molecular Feature,,,,64.1,,,,,
TRUE,829,SLZ_200313_10.d,,,,,20.972,652.27,3266.3851,,,,,,,,,Negative,31,7370,,894319,,Find by Molecular Feature,,,,98.3,,,,,
TRUE,830,SLZ_200313_10.d,,,,,20.976,1643.1753,3288.3697,,,,,,,,,Negative,10,2926,,157627,,Find by Molecular Feature,,,,63,,,,,
TRUE,831,SLZ_200313_10.d,,,,,20.98,587.0737,3528.4821,,,,,,,,,Negative,23,15079,,1488114,,Find by Molecular Feature,,,,69.5,,,,,
TRUE,832,SLZ_200313_10.d,,,,,20.983,494.9247,3471.5223,,,,,,,,,Negative,22,3966,,224749,,Find by Molecular Feature,,,,43.8,,,,,
TRUE,833,SLZ_200313_10.d,,,,,21.003,1656.6756,3315.3659,,,,,,,,,Negative,3,803,,15608,,Find by Molecular Feature,,,,36.3,,,,,
TRUE,834,SLZ_200313_10.d,,,,,21.035,593.2234,3565.384,,,,,,,,,Negative,3,7599,,211993,,Find by Molecular Feature,,,,33.1,,,,,
TRUE,835,SLZ_200313_10.d,,,,,21.037,593.7383,3568.4736,,,,,,,,,Negative,6,9758,,398892,,Find by Molecular Feature,,,,100,,,,,
TRUE,836,SLZ_200313_10.d,,,,,21.046,712.2739,3566.4063,,,,,,,,,Negative,27,3460,,519003,,Find by Molecular Feature,,,,37.4,,,,,
TRUE,837,SLZ_200313_10.d,,,,,21.086,596.5673,3585.4457,,,,,,,,,Negative,27,13904,,1072020,,Find by Molecular Feature,,,,98.8,,,,,
TRUE,838,SLZ_200313_10.d,,,,,21.107,602.8838,3623.3677,,,,,,,,,Negative,24,5104,,538193,,Find by Molecular Feature,,,,33.1,,,,,
TRUE,839,SLZ_200313_10.d,,,,,21.182,659.4812,3302.4438,,,,,,,,,Negative,25,9800,,1269154,,Find by Molecular Feature,,,,41.4,,,,,
TRUE,840,SLZ_200313_10.d,,,,,21.325,537.0655,3228.4366,,,,,,,,,Negative,3,16872,,541474,,Find by Molecular Feature,,,,74.8,,,,,
TRUE,841,SLZ_200313_10.d,,,,,21.333,652.2703,3266.3849,,,,,,,,,Negative,10,3762,,180760,,Find by Molecular Feature,,,,58.4,,,,,
TRUE,842,SLZ_200313_10.d,,,,,21.335,1624.7024,1625.7099,,,,,,,,,Negative,3,2418,,35606,,Find by Molecular Feature,,,,59.6,,,,,
TRUE,843,SLZ_200313_10.d,,,,,21.346,1635.6941,1636.7011,,,,,,,,,Negative,2,1522,,11355,,Find by Molecular Feature,,,,42.9,,,,,
TRUE,844,SLZ_200313_10.d,,,,,21.347,543.2299,3265.4228,,,,,,,,,Negative,8,6103,,239439,,Find by Molecular Feature,,,,67,,,,,
TRUE,845,SLZ_200313_10.d,,,,,21.369,511.1975,4097.6385,,,,,,,,,Negative,3,21752,,257050,,Find by Molecular Feature,,,,70.3,,,,,
TRUE,846,SLZ_200313_10.d,,,,,21.374,584.6457,4099.569,,,,,,,,,Negative,47,76785,,7576689,,Find by Molecular Feature,,,,100,,,,,
TRUE,847,SLZ_200313_10.d,,,,,21.377,590.0665,4137.5145,,,,,,,,,Negative,42,29626,,4498868,,Find by Molecular Feature,,,,78.1,,,,,
TRUE,848,SLZ_200313_10.d,,,,,21.378,1372.8419,4121.5442,,,,,,,,,Negative,38,8378,,1405807,,Find by Molecular Feature,,,,72.5,,,,,
TRUE,849,SLZ_200313_10.d,,,,,21.378,1392.8183,4181.4752,,,,,,,,,Negative,13,2660,,228185,,Find by Molecular Feature,,,,49.2,,,,,
TRUE,850,SLZ_200313_10.d,,,,,21.378,511.5644,4100.5731,,,,,,,,,Negative,8,30614,,1406366,,Find by Molecular Feature,,,,100,,,,,
TRUE,851,SLZ_200313_10.d,,,,,21.381,1385.4912,4159.493,,,,,,,,,Negative,21,4554,,457942,,Find by Molecular Feature,,,,45.4,,,,,
TRUE,852,SLZ_200313_10.d,,,,,21.381,1387.4959,4165.5065,,,,,,,,,Negative,10,2053,,179109,,Find by Molecular Feature,,,,76,,,,,
TRUE,853,SLZ_200313_10.d,,,,,21.381,1380.1685,4143.5246,,,,,,,,,Negative,12,3792,,377434,,Find by Molecular Feature,,,,60,,,,,
TRUE,854,SLZ_200313_10.d,,,,,21.396,694.9028,4175.4595,,,,,,,,,Negative,28,2324,,282580,,Find by Molecular Feature,,,,36.4,,,,,
TRUE,855,SLZ_200313_10.d,,,,,21.399,596.5666,3585.4436,,,,,,,,,Negative,7,10088,,358490,,Find by Molecular Feature,,,,93,,,,,
TRUE,856,SLZ_200313_10.d,,,,,21.482,593.7376,3568.4695,,,,,,,,,Negative,7,16065,,621054,,Find by Molecular Feature,,,,85.3,,,,,
TRUE,857,SLZ_200313_10.d,,,,,21.668,688.7456,689.7529,,,,,,,,,Negative,2,11324,,137645,,Find by Molecular Feature,,,,65.9,,,,,
TRUE,858,SLZ_200313_10.d,,,,,21.681,585.3616,586.3688,,,,,,,,,Negative,3,6698,,93085,,Find by Molecular Feature,,,,73.1,,,,,
TRUE,859,SLZ_200313_10.d,,,,,21.687,1366.1826,4101.5705,,,,,,,,,Negative,4,7253,,175339,,Find by Molecular Feature,,,,46.7,,,,,
TRUE,860,SLZ_200313_10.d,,,,,21.69,584.4014,2927.0433,,,,,,,,,Negative,3,34501,,509193,,Find by Molecular Feature,,,,34.6,,,,,
TRUE,861,SLZ_200313_10.d,,,,,21.739,511.5645,1025.1435,,,,,,,,,Negative,2,14485,,202077,,Find by Molecular Feature,,,,79,,,,,
TRUE,862,SLZ_200313_10.d,,,,,21.776,720.2758,3606.4126,,,,,,,,,Negative,25,6537,,928283,,Find by Molecular Feature,,,,49.9,,,,,
TRUE,863,SLZ_200313_10.d,,,,,21.786,593.7363,3568.4615,,,,,,,,,Negative,8,19514,,1328734,,Find by Molecular Feature,,,,66,,,,,
TRUE,864,SLZ_200313_10.d,,,,,21.791,587.0696,3528.4596,,,,,,,,,Negative,31,16390,,1485059,,Find by Molecular Feature,,,,55.3,,,,,
TRUE,865,SLZ_200313_10.d,,,,,21.795,600.2315,3607.4322,,,,,,,,,Negative,16,15727,,1396950,,Find by Molecular Feature,,,,60,,,,,
TRUE,866,SLZ_200313_10.d,,,,,21.838,1825.7008,3653.4162,,,,,,,,,Negative,5,742,,26981,,Find by Molecular Feature,,,,35.2,,,,,
TRUE,867,SLZ_200313_10.d,,,,,21.89,508.9155,3569.4595,,,,,,,,,Negative,7,6288,,380896,,Find by Molecular Feature,,,,38.8,,,,,
TRUE,868,SLZ_200313_10.d,,,,,22.028,549.5644,3303.4284,,,,,,,,,Negative,8,5430,,388163,,Find by Molecular Feature,,,,54.6,,,,,
TRUE,869,SLZ_200313_10.d,,,,,22.114,659.8793,3304.4327,,,,,,,,,Negative,10,16388,,985840,,Find by Molecular Feature,,,,41.4,,,,,
TRUE,870,SLZ_200313_10.d,,,,,22.189,1703.1499,3408.3143,,,,,,,,,Negative,7,994,,63229,,Find by Molecular Feature,,,,36.1,,,,,
TRUE,871,SLZ_200313_10.d,,,,,22.189,1100.8035,3305.4324,,,,,,,,,Negative,7,3521,,252943,,Find by Molecular Feature,,,,50.1,,,,,
TRUE,872,SLZ_200313_10.d,,,,,22.192,1682.1485,3366.3129,,,,,,,,,Negative,13,1929,,177437,,Find by Molecular Feature,,,,54.3,,,,,
TRUE,873,SLZ_200313_10.d,,,,,22.195,1644.1959,3290.4056,,,,,,,,,Negative,11,9948,,717711,,Find by Molecular Feature,,,,77.9,,,,,
TRUE,874,SLZ_200313_10.d,,,,,22.195,1685.1533,3372.3213,,,,,,,,,Negative,9,2201,,165229,,Find by Molecular Feature,,,,50.4,,,,,
TRUE,875,SLZ_200313_10.d,,,,,22.196,1662.6938,3327.3989,,,,,,,,,Negative,13,5571,,489266,,Find by Molecular Feature,,,,80,,,,,
TRUE,876,SLZ_200313_10.d,,,,,22.196,1688.1587,1689.166,,,,,,,,,Negative,5,1047,,59310,,Find by Molecular Feature,,,,57,,,,,
TRUE,877,SLZ_200313_10.d,,,,,22.197,1666.177,3334.3686,,,,,,,,,Negative,5,2873,,182240,,Find by Molecular Feature,,,,52.7,,,,,
