Cpd,Mass,RT,Avg Mass,Vol,Quality Score,m/z,Show/Hide,Label,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
1135,3200.3808,7.164,3201.8788,1368425,100,532.3898,TRUE,Cpd 1135: 7.164,0.0019,532.5567,Negative,-2,-7,6.968,7.351,24593,0.136,0.19,33,6,,272,5,NZ_180830_s29.d,Find by Molecular Feature
1084,3197.4123,6.5,3198.8446,336912,100,1597.6992,TRUE,Cpd 1084: 6.500,0.0038,1598.2012,Negative,-2,-5,6.41,6.66,12883,0.098,0.05,19,4,,254,8,NZ_180830_s29.d,Find by Molecular Feature
1200,3184.3862,7.865,3185.7103,336852,100,529.7238,TRUE,Cpd 1200: 7.865,0.0029,529.8907,Negative,-2,-6,7.718,8.001,9000,0.11,0.05,22,5,,299,2,NZ_180830_s29.d,Find by Molecular Feature
1576,3180.5045,11.808,3182.9406,26133,82.8,794.1189,TRUE,Cpd 1576: 11.808,,794.6009,Negative,-4,-4,11.698,11.881,1607,0.084,0,7,1,,404,16,NZ_180830_s29.d,Find by Molecular Feature
1469,3180.5011,9.723,3183.8177,60616,80,794.118,TRUE,Cpd 1469: 9.723,,794.6013,Negative,-4,-4,9.633,9.841,2399,0.102,0.01,9,1,,370,30,NZ_180830_s29.d,Find by Molecular Feature
1079,3175.4329,6.498,3176.9743,2917788,100,634.0793,TRUE,Cpd 1079: 6.498,0.0021,634.2799,Negative,-2,-8,6.352,6.743,94387,0.098,0.4,44,7,,254,8,NZ_180830_s29.d,Find by Molecular Feature
1509,3147.4084,10.131,3148.7506,18141,96.5,1572.6969,TRUE,Cpd 1509: 10.131,,1573.198,Negative,-2,-2,10.066,10.224,1039,0.085,0,4,1,,383,5,NZ_180830_s29.d,Find by Molecular Feature
1163,3144.359,7.325,3145.3948,6904,95.1,627.8645,TRUE,Cpd 1163: 7.325,,627.8645,Negative,-5,-5,7.268,7.351,754,0.057,0,3,1,,280,1,NZ_180830_s29.d,Find by Molecular Feature
1512,3125.4261,10.136,3127.0347,29073,100,1561.7058,TRUE,Cpd 1512: 10.136,,1562.2077,Negative,-2,-2,10.066,10.215,1763,0.088,0,5,1,,384,2,NZ_180830_s29.d,Find by Molecular Feature
1121,3110.2143,6.89,3111.5085,13269,94.9,1554.0999,TRUE,Cpd 1121: 6.890,,1554.6016,Negative,-2,-2,6.827,6.96,1066,0.082,0,4,1,,267,9,NZ_180830_s29.d,Find by Molecular Feature
1511,3103.4438,10.135,3104.889,48958,100,1550.7146,TRUE,Cpd 1511: 10.135,,1551.2172,Negative,-2,-2,10.057,10.232,2648,0.094,0.01,5,1,,384,2,NZ_180830_s29.d,Find by Molecular Feature
1137,3088.3605,7.165,3089.591,22291,83.5,616.6648,TRUE,Cpd 1137: 7.165,,616.6648,Negative,-5,-5,7.068,7.243,1309,0.1,0,4,1,,272,5,NZ_180830_s29.d,Find by Molecular Feature
1117,3088.2347,6.888,3089.4475,25449,100,1543.1101,TRUE,Cpd 1117: 6.888,,1543.6107,Negative,-2,-2,6.802,6.993,1592,0.105,0,4,1,,267,9,NZ_180830_s29.d,Find by Molecular Feature
1510,3081.4639,10.132,3083.0496,80545,100,1539.7247,TRUE,Cpd 1510: 10.132,,1540.2256,Negative,-2,-2,10.041,10.257,4051,0.1,0.01,6,1,,383,5,NZ_180830_s29.d,Find by Molecular Feature
1114,3066.2527,6.887,3067.6587,38311,100,1532.1191,TRUE,Cpd 1114: 6.887,,1532.6203,Negative,-2,-2,6.785,6.985,2154,0.107,0.01,5,1,,267,9,NZ_180830_s29.d,Find by Molecular Feature
1508,3059.4814,10.13,3061.0057,142857,100,1528.7334,TRUE,Cpd 1508: 10.130,,1529.2351,Negative,-2,-2,10.041,10.257,7627,0.098,0.02,6,1,,383,5,NZ_180830_s29.d,Find by Molecular Feature
1116,3044.2696,6.888,3045.6006,59661,100,1521.1275,TRUE,Cpd 1116: 6.888,,1521.6293,Negative,-2,-2,6.785,7.01,3056,0.112,0.01,5,1,,267,9,NZ_180830_s29.d,Find by Molecular Feature
1531,3043.5147,11.014,3044.9568,169427,100,607.6954,TRUE,Cpd 1531: 11.014,0.0042,607.8958,Negative,-2,-5,10.757,11.198,4626,0.12,0.02,18,4,,394,1,NZ_180830_s29.d,Find by Molecular Feature
1507,3037.5,10.13,3039.0039,332583,100,1517.7427,TRUE,Cpd 1507: 10.130,0.0016,1518.2442,Negative,-2,-5,10.032,10.299,12728,0.104,0.05,20,4,,383,5,NZ_180830_s29.d,Find by Molecular Feature
1243,3031.5136,8.183,3032.7407,46963,83.6,605.2958,TRUE,Cpd 1243: 8.183,0.0053,605.4965,Negative,-2,-5,8.109,8.3,2411,0.084,0.01,11,3,,314,9,NZ_180830_s29.d,Find by Molecular Feature
1025,3024.2635,5.898,3025.4372,13420,99,1511.1245,TRUE,Cpd 1025: 5.898,,1511.6251,Negative,-2,-2,5.827,5.986,969,0.082,0,4,1,,232,9,NZ_180830_s29.d,Find by Molecular Feature
1120,3022.2884,6.888,3023.7385,95316,100,1510.1369,TRUE,Cpd 1120: 6.888,,1510.6387,Negative,-2,-2,6.768,7.018,4501,0.113,0.01,6,1,,267,9,NZ_180830_s29.d,Find by Molecular Feature
1506,3015.5209,10.128,3017.1077,2926950,100,602.0969,TRUE,Cpd 1506: 10.128,0.0012,602.2975,Negative,-2,-7,10.024,10.307,83376,0.1,0.4,40,6,,383,5,NZ_180830_s29.d,Find by Molecular Feature
1496,3015.5193,9.934,3016.9573,224215,80,602.0964,TRUE,Cpd 1496: 9.934,0.0037,602.2975,Negative,-2,-5,9.757,10.032,7345,0.151,0.03,14,3,,380,1,NZ_180830_s29.d,Find by Molecular Feature
1021,3002.2782,5.895,3003.4476,29320,100,1500.1318,TRUE,Cpd 1021: 5.895,,1500.6354,Negative,-2,-2,5.836,5.994,1840,0.089,0,4,1,,232,9,NZ_180830_s29.d,Find by Molecular Feature
1118,3000.3079,6.888,3001.7458,153545,100,1499.1467,TRUE,Cpd 1118: 6.888,,1499.6476,Negative,-2,-2,6.777,7.018,7182,0.112,0.02,6,1,,267,9,NZ_180830_s29.d,Find by Molecular Feature
338,2998.3211,0.773,3000.0026,10517,100,1498.1533,TRUE,Cpd 338: 0.773,,1498.6573,Negative,-2,-2,0.715,0.815,1146,0.053,0,5,1,,25,12,NZ_180830_s29.d,Find by Molecular Feature
1664,2991.843,16.154,2992.2202,51490,100,372.9731,TRUE,Cpd 1664: 16.154,,372.9731,Negative,-8,-8,16.094,16.252,10227,0.071,0.01,3,1,,428,8,NZ_180830_s29.d,Find by Molecular Feature
1152,2982.292,7.26,2983.5194,8826,94.7,1490.1387,TRUE,Cpd 1152: 7.260,,1490.6353,Negative,-2,-2,7.201,7.31,853,0.064,0,4,1,,278,5,NZ_180830_s29.d,Find by Molecular Feature
1018,2980.2976,5.894,2981.683,45152,100,1489.1415,TRUE,Cpd 1018: 5.894,,1489.644,Negative,-2,-2,5.819,6.002,3007,0.091,0.01,5,1,,232,9,NZ_180830_s29.d,Find by Molecular Feature
1119,2978.3265,6.888,2979.7103,251831,100,1488.156,TRUE,Cpd 1119: 6.888,,1488.6572,Negative,-2,-2,6.718,7.01,12105,0.111,0.03,6,1,,267,9,NZ_180830_s29.d,Find by Molecular Feature
1144,2978.3228,7.203,2979.1942,9451,88.9,1488.1541,TRUE,Cpd 1144: 7.203,,1488.6574,Negative,-2,-2,7.026,7.276,643,0.121,0,3,1,,274,1,NZ_180830_s29.d,Find by Molecular Feature
328,2976.3424,0.765,2977.6561,9961,97.5,1487.1639,TRUE,Cpd 328: 0.765,,1487.6647,Negative,-2,-2,0.715,0.807,957,0.053,0,4,1,,24,8,NZ_180830_s29.d,Find by Molecular Feature
1172,2962.3512,7.519,2963.6863,69680,80,591.4631,TRUE,Cpd 1172: 7.519,0.006,591.6643,Negative,-2,-6,7.368,7.626,2892,0.107,0.01,13,4,,286,4,NZ_180830_s29.d,Find by Molecular Feature
1093,2960.3133,6.592,2961.681,40626,80,1479.1494,TRUE,Cpd 1093: 6.592,,1479.6486,Negative,-2,-2,6.51,6.777,1929,0.138,0.01,5,1,,258,3,NZ_180830_s29.d,Find by Molecular Feature
1149,2960.3018,7.253,2961.5663,18197,100,1479.1436,TRUE,Cpd 1149: 7.253,,1479.6461,Negative,-2,-2,7.193,7.326,1206,0.079,0,4,1,,278,5,NZ_180830_s29.d,Find by Molecular Feature
1024,2958.3168,5.897,2959.6543,73090,100,1478.1511,TRUE,Cpd 1024: 5.897,,1478.6527,Negative,-2,-2,5.811,6.002,3769,0.095,0.01,5,1,,232,9,NZ_180830_s29.d,Find by Molecular Feature
1115,2956.3449,6.887,2957.7198,643539,100,1477.165,TRUE,Cpd 1115: 6.887,0.0039,1477.6664,Negative,-2,-6,6.735,7.035,22245,0.107,0.09,25,5,,267,9,NZ_180830_s29.d,Find by Molecular Feature
1145,2956.3401,7.213,2957.1889,16536,82.9,1477.1628,TRUE,Cpd 1145: 7.213,,1477.666,Negative,-2,-2,7.068,7.293,1155,0.113,0,3,1,,275,1,NZ_180830_s29.d,Find by Molecular Feature
1015,2954.3249,5.874,2955.2832,7909,96,1476.1552,TRUE,Cpd 1015: 5.874,,1476.6571,Negative,-2,-2,5.836,5.936,824,0.064,0,3,1,,231,2,NZ_180830_s29.d,Find by Molecular Feature
1096,2954.3176,6.602,2956.6665,37385,80,1476.1515,TRUE,Cpd 1096: 6.602,,1477.1618,Negative,-2,-2,6.46,6.727,1332,0.126,0.01,6,1,,259,1,NZ_180830_s29.d,Find by Molecular Feature
1089,2950.3531,6.561,2951.7257,108030,100,589.0633,TRUE,Cpd 1089: 6.561,0.0022,589.2649,Negative,-2,-5,6.402,6.727,3918,0.114,0.01,15,4,,256,2,NZ_180830_s29.d,Find by Molecular Feature
1094,2938.3302,6.593,2939.7265,59226,96.8,1468.1578,TRUE,Cpd 1094: 6.593,,1468.6583,Negative,-2,-2,6.502,6.777,2471,0.11,0.01,5,1,,258,3,NZ_180830_s29.d,Find by Molecular Feature
1150,2938.3219,7.258,2939.5475,26215,100,1468.1537,TRUE,Cpd 1150: 7.258,,1468.1537,Negative,-2,-2,7.185,7.343,1734,0.081,0,4,1,,278,5,NZ_180830_s29.d,Find by Molecular Feature
1023,2936.3371,5.895,2937.5769,117732,100,1467.1613,TRUE,Cpd 1023: 5.895,,1467.6623,Negative,-2,-2,5.802,6.019,6132,0.1,0.02,5,1,,232,9,NZ_180830_s29.d,Find by Molecular Feature
1113,2934.3645,6.886,2935.7556,5723848,100,585.8657,TRUE,Cpd 1113: 6.886,0.0014,586.0664,Negative,-2,-7,6.735,7.101,156984,0.119,0.79,40,6,,267,9,NZ_180830_s29.d,Find by Molecular Feature
1016,2932.3503,5.877,2933.7146,93443,100,732.0808,TRUE,Cpd 1016: 5.877,0.0045,732.3307,Negative,-2,-5,5.811,5.986,3876,0.077,0.01,17,4,,231,2,NZ_180830_s29.d,Find by Molecular Feature
1095,2932.3344,6.597,2934.6481,70714,80,1465.1599,TRUE,Cpd 1095: 6.597,,1466.1696,Negative,-2,-2,6.385,6.727,2175,0.16,0.01,6,1,,258,3,NZ_180830_s29.d,Find by Molecular Feature
87,2929.0788,0.587,2930.0085,8235,80,975.3523,TRUE,Cpd 87: 0.587,,975.6865,Negative,-3,-3,0.54,0.632,1375,0.056,0,3,1,,5,33,NZ_180830_s29.d,Find by Molecular Feature
1142,2921.2784,7.196,2922.1569,12623,89,1459.6319,TRUE,Cpd 1142: 7.196,,1460.1351,Negative,-2,-2,7.126,7.268,946,0.089,0,3,1,,273,4,NZ_180830_s29.d,Find by Molecular Feature
1100,2918.342,6.724,2919.1661,29179,81.2,1458.164,TRUE,Cpd 1100: 6.724,0.0031,1458.164,Negative,-2,-5,6.577,6.81,2068,0.094,0,8,3,,262,1,NZ_180830_s29.d,Find by Molecular Feature
1427,2916.3535,9.714,2917.8057,52890,80,728.0811,TRUE,Cpd 1427: 9.714,,728.0811,Negative,-4,-4,9.558,9.849,4678,0.077,0.01,6,1,,369,20,NZ_180830_s29.d,Find by Molecular Feature
1092,2916.3514,6.579,2917.7362,478118,100,582.2632,TRUE,Cpd 1092: 6.579,0.0037,582.4638,Negative,-2,-7,6.485,6.785,12813,0.107,0.07,28,6,,257,2,NZ_180830_s29.d,Find by Molecular Feature
1151,2916.3369,7.259,2917.5432,67335,100,1457.1602,TRUE,Cpd 1151: 7.259,0.0065,1457.6615,Negative,-2,-5,7.143,7.368,3244,0.086,0.01,13,4,,278,5,NZ_180830_s29.d,Find by Molecular Feature
1022,2914.3543,5.895,2915.6985,195836,100,1456.1699,TRUE,Cpd 1022: 5.895,,1456.6714,Negative,-2,-2,5.777,6.052,10730,0.1,0.03,6,1,,232,9,NZ_180830_s29.d,Find by Molecular Feature
1090,2910.3515,6.565,2911.7651,456289,100,581.0632,TRUE,Cpd 1090: 6.565,0.0038,581.2637,Negative,-2,-6,6.41,6.727,9069,0.141,0.06,29,5,,256,2,NZ_180830_s29.d,Find by Molecular Feature
1143,2899.2992,7.199,2900.4767,25062,93.6,1448.6423,TRUE,Cpd 1143: 7.199,,1449.1427,Negative,-2,-2,7.093,7.293,1235,0.108,0,4,1,,273,4,NZ_180830_s29.d,Find by Molecular Feature
1122,2895.3434,7,2896.5953,357473,99.8,578.0616,TRUE,Cpd 1122: 7.000,0.0024,578.2624,Negative,-2,-5,6.902,7.143,12491,0.099,0.05,19,4,,268,1,NZ_180830_s29.d,Find by Molecular Feature
1097,2894.3569,6.694,2895.7332,957102,80,577.8642,TRUE,Cpd 1097: 6.694,0.0024,578.0644,Negative,-2,-6,6.477,6.918,20727,0.161,0.13,27,5,,260,1,NZ_180830_s29.d,Find by Molecular Feature
1153,2894.3566,7.26,2895.7161,604557,100,577.864,TRUE,Cpd 1153: 7.260,0.0026,578.0645,Negative,-2,-6,7.16,7.384,24495,0.086,0.08,26,5,,278,5,NZ_180830_s29.d,Find by Molecular Feature
1019,2892.3742,5.895,2893.7008,420706,100,1445.1796,TRUE,Cpd 1019: 5.895,0.002,1445.6811,Negative,-2,-5,5.769,6.069,19230,0.096,0.06,19,4,,232,9,NZ_180830_s29.d,Find by Molecular Feature
83,2879.0886,0.586,2879.6714,8396,96.9,958.6889,TRUE,Cpd 83: 0.586,,958.6889,Negative,-3,-3,0.549,0.648,1558,0.067,0,3,1,,5,33,NZ_180830_s29.d,Find by Molecular Feature
1098,2877.3158,6.703,2878.4581,21673,100,1437.6506,TRUE,Cpd 1098: 6.703,,1437.6506,Negative,-2,-2,6.594,6.777,1315,0.1,0,4,1,,261,2,NZ_180830_s29.d,Find by Molecular Feature
1140,2877.3142,7.194,2878.555,53610,100,1437.6494,TRUE,Cpd 1140: 7.194,0.007,1438.1515,Negative,-2,-5,7.068,7.31,2374,0.108,0.01,10,3,,273,4,NZ_180830_s29.d,Find by Molecular Feature
1071,2876.3437,6.331,2877.675,55560,93.9,574.2618,TRUE,Cpd 1071: 6.331,0.0039,574.4614,Negative,-2,-6,6.244,6.419,1978,0.073,0.01,16,5,,248,1,NZ_180830_s29.d,Find by Molecular Feature
1017,2870.3929,5.894,2871.7756,3406120,100,573.0712,TRUE,Cpd 1017: 5.894,0.0006,573.2718,Negative,-2,-7,5.761,6.135,79304,0.105,0.47,38,6,,232,9,NZ_180830_s29.d,Find by Molecular Feature
960,2870.3927,5.407,2871.5743,240476,100,573.0711,TRUE,Cpd 960: 5.407,0.0021,573.2718,Negative,-2,-6,5.303,5.511,7958,0.084,0.03,18,5,,209,3,NZ_180830_s29.d,Find by Molecular Feature
1141,2855.3352,7.196,2856.6647,605624,100,570.0597,TRUE,Cpd 1141: 7.196,0.0039,570.2603,Negative,-2,-7,7.026,7.343,19694,0.121,0.08,26,6,,273,4,NZ_180830_s29.d,Find by Molecular Feature
1099,2855.3339,6.704,2856.627,276759,100,570.0593,TRUE,Cpd 1099: 6.704,0.0023,570.2605,Negative,-2,-6,6.577,6.885,6440,0.112,0.04,23,5,,261,2,NZ_180830_s29.d,Find by Molecular Feature
89,2851.0953,0.587,2852.3462,15702,89,985.3362,TRUE,Cpd 89: 0.587,0.0139,985.67,Negative,-3,-3,0.549,0.665,915,0.071,0,8,1,,5,33,NZ_180830_s29.d,Find by Molecular Feature
1816,2844.1503,16.26,2844.6495,22332,97,473.0178,TRUE,Cpd 1816: 16.260,,473.0178,Negative,-6,-6,16.135,16.402,2610,0.124,0,3,1,,443,10,NZ_180830_s29.d,Find by Molecular Feature
1380,2818.3565,9.355,2819.654,8638,100,1408.171,TRUE,Cpd 1380: 9.355,,1408.171,Negative,-2,-2,9.3,9.416,714,0.062,0,4,1,,354,6,NZ_180830_s29.d,Find by Molecular Feature
1272,2812.6187,8.394,2813.7281,120163,100,702.1474,TRUE,Cpd 1272: 8.394,,702.1474,Negative,-4,-4,8.284,8.592,7462,0.114,0.02,4,1,,322,2,NZ_180830_s29.d,Find by Molecular Feature
122,2805.0651,0.592,2806.3459,8730,81,934.0144,TRUE,Cpd 122: 0.592,,934.6994,Negative,-3,-3,0.549,0.665,1384,0.07,0,3,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
1042,2803.1448,6.04,2804.0993,13475,90.1,1400.5651,TRUE,Cpd 1042: 6.040,,1401.0667,Negative,-2,-2,5.969,6.119,1005,0.089,0,3,1,,238,17,NZ_180830_s29.d,Find by Molecular Feature
1383,2796.3745,9.358,2797.6132,21280,100,1397.18,TRUE,Cpd 1383: 9.358,,1397.6829,Negative,-2,-2,9.291,9.433,1823,0.076,0,4,1,,354,6,NZ_180830_s29.d,Find by Molecular Feature
1091,2781.297,6.575,2782.6007,12761,85.5,555.2521,TRUE,Cpd 1091: 6.575,,555.4527,Negative,-5,-5,6.51,6.718,1094,0.078,0,4,1,,257,2,NZ_180830_s29.d,Find by Molecular Feature
1050,2781.1639,6.045,2781.9936,20857,100,1389.5747,TRUE,Cpd 1050: 6.045,,1389.5747,Negative,-2,-2,5.961,6.127,1526,0.094,0,3,1,,239,1,NZ_180830_s29.d,Find by Molecular Feature
1378,2774.391,9.355,2775.6663,33971,100,1386.1882,TRUE,Cpd 1378: 9.355,,1386.69,Negative,-2,-2,9.283,9.441,2287,0.082,0,5,1,,354,6,NZ_180830_s29.d,Find by Molecular Feature
1048,2759.1828,6.043,2760.3484,36585,100,1378.5841,TRUE,Cpd 1048: 6.043,,1379.0864,Negative,-2,-2,5.961,6.152,2085,0.099,0.01,4,1,,238,17,NZ_180830_s29.d,Find by Molecular Feature
1020,2758.3646,5.895,2759.8042,43113,100,688.5839,TRUE,Cpd 1020: 5.895,,688.8344,Negative,-4,-4,5.819,6.011,3080,0.094,0.01,5,1,,232,9,NZ_180830_s29.d,Find by Molecular Feature
1384,2752.3869,9.363,2753.7357,75425,93.7,1375.1862,TRUE,Cpd 1384: 9.363,,1375.6911,Negative,-2,-2,9.241,9.508,3609,0.118,0.01,5,1,,355,1,NZ_180830_s29.d,Find by Molecular Feature
1390,2751.8189,9.405,2753.0724,34976,80,1374.9022,TRUE,Cpd 1390: 9.405,,1375.4046,Negative,-2,-2,9.316,9.499,2991,0.086,0,4,1,,357,12,NZ_180830_s29.d,Find by Molecular Feature
143,2749.1305,0.593,2752.0582,13474,92.3,1373.558,TRUE,Cpd 143: 0.593,,1374.5507,Negative,-2,-2,0.549,0.64,1380,0.051,0,7,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
106,2743.112,0.59,2743.8979,7662,80,913.3634,TRUE,Cpd 106: 0.590,,913.7109,Negative,-3,-3,0.549,0.657,1451,0.073,0,2,1,,5,33,NZ_180830_s29.d,Find by Molecular Feature
627,2738.3589,2.418,2739.5239,15783,89.9,1368.1722,TRUE,Cpd 627: 2.418,,1368.6742,Negative,-2,-2,2.38,2.455,2322,0.042,0,4,1,,100,11,NZ_180830_s29.d,Find by Molecular Feature
197,2735.0852,0.599,2736.8106,9933,85.1,1366.5353,TRUE,Cpd 197: 0.599,,1366.5353,Negative,-2,-2,0.557,0.648,1100,0.053,0,5,1,,7,19,NZ_180830_s29.d,Find by Molecular Feature
1379,2730.43,9.355,2731.854,103120,100,1364.2077,TRUE,Cpd 1379: 9.355,,1364.7106,Negative,-2,-2,9.283,9.474,6522,0.091,0.01,6,1,,354,6,NZ_180830_s29.d,Find by Molecular Feature
1049,2725.2521,6.044,2727.3933,12177,80,1361.6188,TRUE,Cpd 1049: 6.044,,1362.6108,Negative,-2,-2,6.002,6.102,834,0.061,0,5,1,,238,17,NZ_180830_s29.d,Find by Molecular Feature
919,2718.2394,5.282,2719.2487,15720,95.2,1358.1124,TRUE,Cpd 919: 5.282,,1358.1124,Negative,-2,-2,5.228,5.344,1532,0.07,0,4,1,,201,10,NZ_180830_s29.d,Find by Molecular Feature
1044,2715.2181,6.041,2716.4201,97532,100,1356.6018,TRUE,Cpd 1044: 6.041,,1356.6018,Negative,-2,-2,5.944,6.16,5177,0.105,0.01,5,1,,238,17,NZ_180830_s29.d,Find by Molecular Feature
1518,2714.4627,10.312,2715.6431,115524,100,677.6089,TRUE,Cpd 1518: 10.312,0.003,677.8592,Negative,-2,-6,10.199,10.424,2523,0.093,0.02,17,5,,388,1,NZ_180830_s29.d,Find by Molecular Feature
1382,2708.4497,9.356,2709.802,211768,100,1353.2175,TRUE,Cpd 1382: 9.356,0.0043,1353.7189,Negative,-2,-5,9.258,9.499,11816,0.09,0.03,13,3,,354,6,NZ_180830_s29.d,Find by Molecular Feature
1102,2698.2329,6.748,2699.483,12872,80,1348.1092,TRUE,Cpd 1102: 6.748,,1348.615,Negative,-2,-2,6.693,6.818,1076,0.074,0,4,1,,264,4,NZ_180830_s29.d,Find by Molecular Feature
998,2697.2092,5.585,2698.1544,8502,98.7,1347.5973,TRUE,Cpd 998: 5.585,,1347.5973,Negative,-2,-2,5.536,5.653,880,0.064,0,3,1,,220,6,NZ_180830_s29.d,Find by Molecular Feature
916,2696.2572,5.282,2697.3035,27015,100,1347.1213,TRUE,Cpd 916: 5.282,,1347.6217,Negative,-2,-2,5.211,5.353,2061,0.08,0,4,1,,201,10,NZ_180830_s29.d,Find by Molecular Feature
1041,2693.2376,6.04,2694.466,160103,100,1345.6115,TRUE,Cpd 1041: 6.040,,1345.6115,Negative,-2,-2,5.936,6.269,8192,0.111,0.02,5,1,,238,17,NZ_180830_s29.d,Find by Molecular Feature
335,2690.2637,0.769,2691.9508,30261,100,1344.1246,TRUE,Cpd 335: 0.769,,1345.118,Negative,-2,-2,0.69,0.848,1993,0.085,0,5,1,,25,12,NZ_180830_s29.d,Find by Molecular Feature
1579,2686.472,11.809,2687.8669,48384,97.1,670.6107,TRUE,Cpd 1579: 11.809,0.001,670.8613,Negative,-3,-4,11.731,11.922,2917,0.08,0.01,9,2,,404,16,NZ_180830_s29.d,Find by Molecular Feature
1381,2686.47,9.355,2687.8502,1768713,100,670.6103,TRUE,Cpd 1381: 9.355,0.0018,670.8613,Negative,-2,-6,9.225,9.524,35606,0.095,0.24,31,5,,354,6,NZ_180830_s29.d,Find by Molecular Feature
1104,2676.2584,6.752,2677.7037,19936,91.1,1337.1219,TRUE,Cpd 1104: 6.752,,1337.6256,Negative,-2,-2,6.685,6.827,1410,0.075,0,4,1,,264,4,NZ_180830_s29.d,Find by Molecular Feature
996,2675.2301,5.584,2676.3499,16463,100,1336.6078,TRUE,Cpd 996: 5.584,,1336.6078,Negative,-2,-2,5.536,5.644,1323,0.072,0,4,1,,220,6,NZ_180830_s29.d,Find by Molecular Feature
915,2674.2762,5.281,2675.5518,49608,100,1336.1308,TRUE,Cpd 915: 5.281,,1336.6321,Negative,-2,-2,5.203,5.378,3024,0.086,0.01,5,1,,201,10,NZ_180830_s29.d,Find by Molecular Feature
1074,2673.277,6.362,2674.5236,14676,80,1335.6312,TRUE,Cpd 1074: 6.362,,1336.136,Negative,-2,-2,6.219,6.435,1014,0.125,0,4,1,,250,2,NZ_180830_s29.d,Find by Molecular Feature
1043,2671.2563,6.041,2672.5172,263362,100,1334.6209,TRUE,Cpd 1043: 6.041,,1334.6209,Negative,-2,-2,5.927,6.194,14480,0.101,0.04,6,1,,238,17,NZ_180830_s29.d,Find by Molecular Feature
336,2668.3061,0.77,2670.0808,28484,80,1333.1458,TRUE,Cpd 336: 0.770,,1334.1177,Negative,-2,-2,0.682,0.848,2007,0.08,0,5,1,,25,12,NZ_180830_s29.d,Find by Molecular Feature
1038,2665.2495,6.04,2666.4716,73809,100,1367.5941,TRUE,Cpd 1038: 6.040,0.0016,1368.0944,Negative,-2,-2,5.952,6.152,3197,0.097,0.01,9,1,,238,17,NZ_180830_s29.d,Find by Molecular Feature
1105,2654.2754,6.753,2655.9251,39209,100,1326.1304,TRUE,Cpd 1105: 6.753,,1326.6337,Negative,-2,-2,6.652,6.852,2403,0.088,0.01,5,1,,264,4,NZ_180830_s29.d,Find by Molecular Feature
994,2653.2476,5.582,2654.5471,27494,100,1325.6165,TRUE,Cpd 994: 5.582,,1325.6165,Negative,-2,-2,5.519,5.678,2013,0.078,0,5,1,,220,6,NZ_180830_s29.d,Find by Molecular Feature
918,2652.2953,5.282,2653.4957,84645,100,1325.1404,TRUE,Cpd 918: 5.282,,1325.6413,Negative,-2,-2,5.195,5.436,5248,0.09,0.01,5,1,,201,10,NZ_180830_s29.d,Find by Molecular Feature
1073,2651.2985,6.357,2652.5611,32231,97.4,1324.642,TRUE,Cpd 1073: 6.357,,1325.1435,Negative,-2,-2,6.21,6.435,1808,0.122,0,5,1,,249,2,NZ_180830_s29.d,Find by Molecular Feature
1039,2649.2759,6.04,2650.5149,523575,100,1323.6306,TRUE,Cpd 1039: 6.040,0.0092,1323.6306,Negative,-2,-4,5.902,6.21,26862,0.101,0.07,15,3,,238,17,NZ_180830_s29.d,Find by Molecular Feature
316,2646.3052,0.756,2647.9187,33805,100,1322.1453,TRUE,Cpd 316: 0.756,,1322.1453,Negative,-2,-2,0.69,0.823,2509,0.072,0,5,1,,23,13,NZ_180830_s29.d,Find by Molecular Feature
1028,2644.3341,6.015,2645.6381,82396,100,527.8593,TRUE,Cpd 1028: 6.015,0.0035,528.0587,Negative,-3,-5,5.869,6.152,2477,0.109,0.01,13,3,,235,2,NZ_180830_s29.d,Find by Molecular Feature
1031,2643.2735,6.029,2645.3829,21650,80,1320.6295,TRUE,Cpd 1031: 6.029,,1321.1544,Negative,-2,-2,5.927,6.127,1046,0.102,0,5,1,,236,2,NZ_180830_s29.d,Find by Molecular Feature
1108,2638.2219,6.787,2639.0674,6985,100,1318.1037,TRUE,Cpd 1108: 6.787,,1318.1037,Negative,-2,-2,6.743,6.835,920,0.053,0,3,1,,266,5,NZ_180830_s29.d,Find by Molecular Feature
1057,2637.2586,6.126,2638.0948,9222,89.6,1317.622,TRUE,Cpd 1057: 6.126,,1317.622,Negative,-2,-2,6.061,6.21,764,0.089,0,3,1,,241,5,NZ_180830_s29.d,Find by Molecular Feature
1101,2633.3053,6.742,2634.4365,160083,100,525.654,TRUE,Cpd 1101: 6.742,0.004,525.654,Negative,-3,-5,6.627,6.835,7755,0.094,0.02,12,3,,263,1,NZ_180830_s29.d,Find by Molecular Feature
1103,2632.2941,6.751,2633.9086,62369,100,1315.1398,TRUE,Cpd 1103: 6.751,,1315.6423,Negative,-2,-2,6.677,6.852,4118,0.086,0.01,6,1,,264,4,NZ_180830_s29.d,Find by Molecular Feature
995,2631.2643,5.582,2632.4938,47669,100,1314.6249,TRUE,Cpd 995: 5.582,,1315.1262,Negative,-2,-2,5.511,5.678,3118,0.082,0.01,5,1,,220,6,NZ_180830_s29.d,Find by Molecular Feature
